id,x,y,lon,lat,source_type
75,588910.4971891532,2325505.936428159,105.8556312,21.0281918,highway:bus_stop
76,588309.544959782,2325499.8490025536,105.8498481,21.0281658,road_network_node
77,588096.3827907386,2325374.57115547,105.84779050000002,21.027044199999988,road_network_node
78,589142.1797611628,2325169.145938412,105.8578432,21.0251378,road_network_node
79,588692.9185990625,2325700.2091775406,105.85354750000002,21.02995749999999,road_network_node
80,589045.1988343047,2325126.520464542,105.85690780000002,21.024757399999995,road_network_node
81,588399.4550908012,2326488.8483066848,105.850764,21.037096700000003,road_network_node
82,588421.5165219636,2325597.925992288,105.8509306,21.029046499999996,road_network_node
83,588915.1034314891,2325930.074891583,105.8556974,21.032023499999998,highway:bus_stop
84,588965.829640556,2325921.6359233186,105.8561851,21.031944800000005,highway:bus_stop
85,588090.8235441841,2325879.3994260747,105.8477628,21.0316054,road_network_node
86,587597.9269743967,2325572.725970015,105.8430041,21.028858299999996,road_network_node
87,588517.7511671174,2325324.3821327933,105.8518426,21.0265705,road_network_node
88,588162.9661453028,2325591.4916813555,105.84844230000002,21.029000800000002,road_network_node
89,588121.824944664,2326725.742812722,105.8481044,21.039250299999996,road_network_node
90,589074.7634771204,2325099.7050798666,105.8571909,21.024513699999993,road_network_node
91,588677.1221527295,2325682.835661336,105.8533946,21.0298013,road_network_node
92,587981.472963772,2326783.860003805,105.8467567,21.039782099999996,road_network_node
93,587700.7163302444,2325880.9738872414,105.8440089,21.031638299999997,road_network_node
94,587738.540045543,2325944.3198318114,105.8443761,21.0322088,road_network_node
95,588595.4753449076,2326273.747679504,105.85263930000002,21.0351439,road_network_node
96,588654.5152913262,2325852.8162682843,105.85318580000002,21.031338099999992,road_network_node
97,588155.1384350382,2325695.616039314,105.8483723,21.029941899999987,road_network_node
98,588579.8479480344,2325886.231791335,105.852469,21.0316436,road_network_node
99,588414.304395763,2325898.210259211,105.8508766,21.0317598,road_network_node
100,588321.054515438,2326876.516025889,105.8500294,21.040602899999993,road_network_node
101,588968.71055373,2325785.5634671254,105.8562058,21.030715299999997,road_network_node
102,588778.8747877142,2325404.231097651,105.8543594,21.0272793,road_network_node
